# market,state,center_zip,zipcode,zip_radius
Phoenix,AZ,85004,85304,11.6
Phoenix,AZ,85004,85305,8.6
Phoenix,AZ,85004,85305,11.8
Phoenix,AZ,85004,85306,8.6
Phoenix,AZ,85004,85306,13.5
Phoenix,AZ,85004,85307,8.6
Phoenix,AZ,85004,85307,14.6
Phoenix,AZ,85004,85308,8.6
Phoenix,AZ,85004,85308,15.6
Phoenix,AZ,85004,85309,18.6
Phoenix,AZ,85004,85310,8.6
Phoenix,AZ,85004,85310,18.3
Phoenix,AZ,85004,85311,8.6
Phoenix,AZ,85004,85312,8.6
Phoenix,AZ,85004,85318,8.6
Phoenix,AZ,85004,85323,14
Phoenix,AZ,85004,85323,14.6
Phoenix,AZ,85004,85327,25.1
Phoenix,AZ,85004,85329,13.1
Phoenix,AZ,85004,85329,13.3
Phoenix,AZ,85004,85331,25.1
Phoenix,AZ,85004,85335,15.9
Phoenix,AZ,85004,85335,17.7
Phoenix,AZ,85004,85338,18.2
Phoenix,AZ,85004,85338,19.2
Phoenix,AZ,85004,85339,8.8
Phoenix,AZ,85004,85339,14.8
Phoenix,AZ,85004,85340,19.7
Phoenix,AZ,85004,85340,25.3
Phoenix,AZ,85004,85345,12.9
Phoenix,AZ,85004,85345,13.6
Phoenix,AZ,85004,85351,16.3
Phoenix,AZ,85004,85351,16.9
Phoenix,AZ,85004,85353,12.4
Phoenix,AZ,85004,85353,27.2
Phoenix,AZ,85004,85355,20.9
Phoenix,AZ,85004,85361,28.5
Phoenix,AZ,85004,85363,14.3
Phoenix,AZ,85004,85363,16.4
Phoenix,AZ,85004,85373,16.9
Phoenix,AZ,85004,85373,19.3
Phoenix,AZ,85004,85374,18.2
Phoenix,AZ,85004,85375,16.5
Phoenix,AZ,85004,85377,24.3
Phoenix,AZ,85004,85379,18.2
Phoenix,AZ,85004,85380,13.6
Phoenix,AZ,85004,85381,13.6
Phoenix,AZ,85004,85381,14.2
Phoenix,AZ,85004,85382,13.6
Phoenix,AZ,85004,85382,19.4
Phoenix,AZ,85004,85383,13.6
Phoenix,AZ,85004,85385,13.6
Phoenix,AZ,85004,85387,18.2
Phoenix,AZ,85004,85388,18.2
Phoenix,AZ,85004,85392,14
Phoenix,AZ,85004,85395,19.2
Philadelphia,PA,19107,8554,26.3
Albuquerque,NM,87102,87001,26
Albuquerque,NM,87102,87004,17.3
Albuquerque,NM,87102,87004,24.4
Albuquerque,NM,87102,87008,14.8
Albuquerque,NM,87102,87008,16
Albuquerque,NM,87102,87015,26.2
Albuquerque,NM,87102,87022,12.6
Albuquerque,NM,87102,87022,12.9
Albuquerque,NM,87102,87031,23.8
Albuquerque,NM,87102,87042,17.4
Albuquerque,NM,87102,87043,16.5
Albuquerque,NM,87102,87043,19.1
Albuquerque,NM,87102,87047,19.9
Albuquerque,NM,87102,87048,10.1
Albuquerque,NM,87102,87048,10.2
Albuquerque,NM,87102,87059,18.9
Albuquerque,NM,87102,87059,19.7
Albuquerque,NM,87102,87068,15.4
Albuquerque,NM,87102,87101,0
Albuquerque,NM,87102,87102,0
Albuquerque,NM,87102,87103,0
Albuquerque,NM,87102,87104,0
Albuquerque,NM,87102,87104,1.9
Albuquerque,NM,87102,87105,0
Albuquerque,NM,87102,87105,4.3
Albuquerque,NM,87102,87106,0
Albuquerque,NM,87102,87106,1.8
Albuquerque,NM,87102,87107,0
Albuquerque,NM,87102,87107,3.5
Albuquerque,NM,87102,87108,0
Albuquerque,NM,87102,87108,3.8
Albuquerque,NM,87102,87109,0
Albuquerque,NM,87102,87109,6.8
Albuquerque,NM,87102,87110,0
Albuquerque,NM,87102,87110,4.2
Albuquerque,NM,87102,87111,0
Albuquerque,NM,87102,87111,7.9
Albuquerque,NM,87102,87112,0
Albuquerque,NM,87102,87112,7.3
Albuquerque,NM,87102,87113,0
Albuquerque,NM,87102,87113,7.3
Albuquerque,NM,87102,87114,0
Albuquerque,NM,87102,87114,7.9
Albuquerque,NM,87102,87116,5.9
Albuquerque,NM,87102,87118,3.8
Albuquerque,NM,87102,87120,0
Albuquerque,NM,87102,87120,5.5
Albuquerque,NM,87102,87121,0
Albuquerque,NM,87102,87121,5.8
Albuquerque,NM,87102,87122,0
Albuquerque,NM,87102,87122,9.9
Albuquerque,NM,87102,87123,0
Albuquerque,NM,87102,87123,8.1
Albuquerque,NM,87102,87124,6.5
Albuquerque,NM,87102,87124,14.8
Albuquerque,NM,87102,87125,0
Albuquerque,NM,87102,87131,0
Albuquerque,NM,87102,87144,6.5
Albuquerque,NM,87102,87158,0
Albuquerque,NM,87102,87174,6.5
Albuquerque,NM,87102,87176,0
Albuquerque,NM,87102,87181,0
Albuquerque,NM,87102,87185,0
Albuquerque,NM,87102,87187,0
Albuquerque,NM,87102,87190,0
Albuquerque,NM,87102,87191,0
Albuquerque,NM,87102,87193,0
Albuquerque,NM,87102,87194,0
Albuquerque,NM,87102,87197,0
Albuquerque,NM,87102,87198,0
Albuquerque,NM,87102,87199,0
New York,NY,10007,8812,27.9
New York,NY,10007,8817,25.4
New York,NY,10007,8818,25.4
New York,NY,10007,8820,25.4
New York,NY,10007,8830,19.1
New York,NY,10007,8830,21.3
New York,NY,10007,8832,23.7
New York,NY,10007,8837,25.4
New York,NY,10007,8840,24.5
New York,NY,10007,8846,29.7
New York,NY,10007,8854,28.2
New York,NY,10007,8855,28.2
New York,NY,10007,8859,26.3
New York,NY,10007,8861,19.5
New York,NY,10007,8861,22.1
New York,NY,10007,8862,22.1
New York,NY,10007,8863,22.3
New York,NY,10007,8871,27.8
New York,NY,10007,8872,27.8
New York,NY,10007,8879,24.4
New York,NY,10007,8879,24.5
New York,NY,10007,8882,29.5
Las Vegas,NV,89109,89002,11.4
Las Vegas,NV,89109,89004,15.4
Las Vegas,NV,89109,89005,25.6
Las Vegas,NV,89109,89009,11.4
Las Vegas,NV,89109,89011,11.4
Las Vegas,NV,89109,89011,12.5
Las Vegas,NV,89109,89012,9.1
Las Vegas,NV,89109,89012,11.4
Las Vegas,NV,89109,89014,6.8
Las Vegas,NV,89109,89014,11.4
Las Vegas,NV,89109,89015,11.4
Las Vegas,NV,89109,89015,12
Las Vegas,NV,89109,89016,11.4
Las Vegas,NV,89109,89019,27.4
Las Vegas,NV,89109,89030,5.1
Las Vegas,NV,89109,89030,5.7
Las Vegas,NV,89109,89031,5.1
Las Vegas,NV,89109,89031,9.1
Las Vegas,NV,89109,89032,5.1
Las Vegas,NV,89109,89032,7
Las Vegas,NV,89109,89033,5.1
New York,NY,10007,8904,29
Las Vegas,NV,89109,89044,0
Las Vegas,NV,89109,89044,11.4
Las Vegas,NV,89109,89052,10.5
Las Vegas,NV,89109,89052,11.4
Las Vegas,NV,89109,89053,11.4
Las Vegas,NV,89109,89074,11.4
Las Vegas,NV,89109,89077,11.4
Las Vegas,NV,89109,89081,5.1
Las Vegas,NV,89109,89084,5.1
Las Vegas,NV,89109,89085,5.1
Las Vegas,NV,89109,89101,0
Las Vegas,NV,89109,89101,3.3
Las Vegas,NV,89109,89102,0
Las Vegas,NV,89109,89102,2.4
Las Vegas,NV,89109,89103,0
Las Vegas,NV,89109,89103,4
Las Vegas,NV,89109,89104,0
Las Vegas,NV,89109,89104,2.8
Las Vegas,NV,89109,89105,0
Las Vegas,NV,89109,89106,0
Las Vegas,NV,89109,89106,4.1
Las Vegas,NV,89109,89107,0
Las Vegas,NV,89109,89107,5
Las Vegas,NV,89109,89108,0
Las Vegas,NV,89109,89108,6.9
Las Vegas,NV,89109,89109,0
Las Vegas,NV,89109,89110,0
Las Vegas,NV,89109,89110,6
Las Vegas,NV,89109,89111,0
Las Vegas,NV,89109,89113,0
Las Vegas,NV,89109,89113,7.5
Las Vegas,NV,89109,89114,0
Las Vegas,NV,89109,89115,0
Las Vegas,NV,89109,89115,8.7
Las Vegas,NV,89109,89117,0
Las Vegas,NV,89109,89117,7.6
Las Vegas,NV,89109,89118,0
Las Vegas,NV,89109,89118,4.5
Las Vegas,NV,89109,89119,0
Las Vegas,NV,89109,89119,2.6
Las Vegas,NV,89109,89120,0
Las Vegas,NV,89109,89120,4.2
Las Vegas,NV,89109,89121,0
Las Vegas,NV,89109,89121,3.2
Las Vegas,NV,89109,89122,0
Las Vegas,NV,89109,89122,5.9
Las Vegas,NV,89109,89123,0
Las Vegas,NV,89109,89123,6.9
Las Vegas,NV,89109,89124,0
Las Vegas,NV,89109,89124,14.2
Las Vegas,NV,89109,89125,0
Las Vegas,NV,89109,89126,0
Las Vegas,NV,89109,89127,0
Las Vegas,NV,89109,89128,0
Las Vegas,NV,89109,89128,8
Las Vegas,NV,89109,89129,0
Las Vegas,NV,89109,89129,10.5
Las Vegas,NV,89109,89130,0
Las Vegas,NV,89109,89130,10.1
Las Vegas,NV,89109,89131,0
Las Vegas,NV,89109,89131,12.9
Las Vegas,NV,89109,89133,0
Las Vegas,NV,89109,89134,0
Las Vegas,NV,89109,89134,10.7
Las Vegas,NV,89109,89135,0
Las Vegas,NV,89109,89135,9.8
Las Vegas,NV,89109,89137,0
Las Vegas,NV,89109,89138,0
Las Vegas,NV,89109,89139,0
Las Vegas,NV,89109,89139,7.2
Las Vegas,NV,89109,89140,0
Las Vegas,NV,89109,89141,0
Las Vegas,NV,89109,89141,9.2
Las Vegas,NV,89109,89142,0
Las Vegas,NV,89109,89142,5.8
Las Vegas,NV,89109,89143,0
Las Vegas,NV,89109,89143,15.1
Las Vegas,NV,89109,89144,0
Las Vegas,NV,89109,89144,10.6
Las Vegas,NV,89109,89145,0
Las Vegas,NV,89109,89145,7.3
Las Vegas,NV,89109,89146,0
Las Vegas,NV,89109,89146,4.4
Las Vegas,NV,89109,89147,0
Las Vegas,NV,89109,89147,7.1
Las Vegas,NV,89109,89148,0
Las Vegas,NV,89109,89148,9.3
Las Vegas,NV,89109,89149,0
Las Vegas,NV,89109,89149,12.4
Las Vegas,NV,89109,89150,0
Las Vegas,NV,89109,89152,0
Las Vegas,NV,89109,89154,0
Las Vegas,NV,89109,89155,0
Las Vegas,NV,89109,89156,0
Las Vegas,NV,89109,89156,8.3
Las Vegas,NV,89109,89158,0
Las Vegas,NV,89109,89160,0
Las Vegas,NV,89109,89161,0
Las Vegas,NV,89109,89165,0
Las Vegas,NV,89109,89166,0
Las Vegas,NV,89109,89169,0
Las Vegas,NV,89109,89170,0
Las Vegas,NV,89109,89173,0
Las Vegas,NV,89109,89177,0
Las Vegas,NV,89109,89178,0
Las Vegas,NV,89109,89179,0
Las Vegas,NV,89109,89180,0
Las Vegas,NV,89109,89183,0
Las Vegas,NV,89109,89191,17.5
Las Vegas,NV,89109,89193,0
Los Angeles,CA,90012,90001,0
Los Angeles,CA,90012,90001,6.2
Los Angeles,CA,90012,90002,0
Los Angeles,CA,90012,90002,7.9
Los Angeles,CA,90012,90003,0
Los Angeles,CA,90012,90003,7.2
Los Angeles,CA,90012,90004,0
Los Angeles,CA,90012,90004,4
Los Angeles,CA,90012,90005,0
Los Angeles,CA,90012,90005,4
Los Angeles,CA,90012,90006,0
Los Angeles,CA,90012,90006,3.3
Los Angeles,CA,90012,90007,0
Los Angeles,CA,90012,90007,3.5
Los Angeles,CA,90012,90008,0
Los Angeles,CA,90012,90008,6.6
Los Angeles,CA,90012,90009,0
Los Angeles,CA,90012,90010,0
Los Angeles,CA,90012,90010,4.3
Los Angeles,CA,90012,90011,0
Los Angeles,CA,90012,90011,3.9
Los Angeles,CA,90012,90012,0
Los Angeles,CA,90012,90013,0
Los Angeles,CA,90012,90013,1.2
Los Angeles,CA,90012,90014,0
Los Angeles,CA,90012,90014,1.5
Los Angeles,CA,90012,90015,0
Los Angeles,CA,90012,90015,2.1
Los Angeles,CA,90012,90016,0
Los Angeles,CA,90012,90016,6.8
Los Angeles,CA,90012,90017,0
Los Angeles,CA,90012,90017,1.6
Los Angeles,CA,90012,90018,0
Los Angeles,CA,90012,90018,5
Los Angeles,CA,90012,90019,0
Los Angeles,CA,90012,90019,5.8
Los Angeles,CA,90012,90020,0
Los Angeles,CA,90012,90020,4
Los Angeles,CA,90012,90021,0
Los Angeles,CA,90012,90021,2.2
Los Angeles,CA,90012,90022,0
Los Angeles,CA,90012,90022,5.5
Los Angeles,CA,90012,90023,0
Los Angeles,CA,90012,90023,3.4
Los Angeles,CA,90012,90024,0
Los Angeles,CA,90012,90024,11.3
Los Angeles,CA,90012,90025,0
Los Angeles,CA,90012,90025,9.4
Los Angeles,CA,90012,90025,11.9
Los Angeles,CA,90012,90026,0
Los Angeles,CA,90012,90026,1.9
Los Angeles,CA,90012,90027,0
Los Angeles,CA,90012,90027,4.4
Los Angeles,CA,90012,90028,0
Los Angeles,CA,90012,90028,5.7
Los Angeles,CA,90012,90029,0
Los Angeles,CA,90012,90029,3.7
Los Angeles,CA,90012,90030,0
Los Angeles,CA,90012,90031,0
Los Angeles,CA,90012,90031,1.8
Los Angeles,CA,90012,90032,0
Los Angeles,CA,90012,90032,3.9
Los Angeles,CA,90012,90033,0
Los Angeles,CA,90012,90033,1.8
Los Angeles,CA,90012,90034,0
Los Angeles,CA,90012,90034,9.3
Los Angeles,CA,90012,90035,0
Los Angeles,CA,90012,90035,8.4
Los Angeles,CA,90012,90036,0
Los Angeles,CA,90012,90036,6.3
Los Angeles,CA,90012,90037,0
Los Angeles,CA,90012,90037,5
Los Angeles,CA,90012,90038,0
Los Angeles,CA,90012,90038,5.5
Los Angeles,CA,90012,90038,6.6
Los Angeles,CA,90012,90039,0
Los Angeles,CA,90012,90039,3.5
Los Angeles,CA,90012,90040,0
Los Angeles,CA,90012,90040,6.7
Los Angeles,CA,90012,90041,0
Los Angeles,CA,90012,90041,5.6
Los Angeles,CA,90012,90042,0
Los Angeles,CA,90012,90042,4.5
Los Angeles,CA,90012,90043,0
Los Angeles,CA,90012,90043,7.5
Los Angeles,CA,90012,90044,0
Los Angeles,CA,90012,90044,8
Los Angeles,CA,90012,90045,0
Los Angeles,CA,90012,90045,11.3
Los Angeles,CA,90012,90046,0
Los Angeles,CA,90012,90046,7.5
Los Angeles,CA,90012,90047,0
Los Angeles,CA,90012,90047,8.2
Los Angeles,CA,90012,90048,0
Los Angeles,CA,90012,90048,7.7
Los Angeles,CA,90012,90049,0
Los Angeles,CA,90012,90049,13.5
Los Angeles,CA,90012,90051,0
Los Angeles,CA,90012,90053,0
Los Angeles,CA,90012,90054,0
Los Angeles,CA,90012,90056,0
Los Angeles,CA,90012,90056,9.2
Los Angeles,CA,90012,90057,0
Los Angeles,CA,90012,90057,2.1
Los Angeles,CA,90012,90058,0
Los Angeles,CA,90012,90058,4.3
Los Angeles,CA,90012,90059,0
Los Angeles,CA,90012,90059,9.3
Los Angeles,CA,90012,90060,0
Los Angeles,CA,90012,90061,0
Los Angeles,CA,90012,90061,9.8
Los Angeles,CA,90012,90062,0
Los Angeles,CA,90012,90062,5.6
Los Angeles,CA,90012,90063,0
Los Angeles,CA,90012,90063,3.2
Los Angeles,CA,90012,90064,0
Los Angeles,CA,90012,90064,11
Los Angeles,CA,90012,90065,0
Los Angeles,CA,90012,90065,3.3
Los Angeles,CA,90012,90066,0
Los Angeles,CA,90012,90066,11.7
Los Angeles,CA,90012,90067,0
Los Angeles,CA,90012,90067,9.9
Los Angeles,CA,90012,90068,0
Los Angeles,CA,90012,90068,7
Los Angeles,CA,90012,90069,6.6
Los Angeles,CA,90012,90069,8.4
Los Angeles,CA,90012,90070,0
Los Angeles,CA,90012,90071,0
Los Angeles,CA,90012,90071,1.1
Los Angeles,CA,90012,90073,0
Los Angeles,CA,90012,90075,0
Los Angeles,CA,90012,90077,0
Los Angeles,CA,90012,90077,12.4
Los Angeles,CA,90012,90078,0
Los Angeles,CA,90012,90079,0
Los Angeles,CA,90012,90081,0
Los Angeles,CA,90012,90083,0
Los Angeles,CA,90012,90084,0
Los Angeles,CA,90012,90086,0
Los Angeles,CA,90012,90089,0
Los Angeles,CA,90012,90091,0
Los Angeles,CA,90012,90093,0
Los Angeles,CA,90012,90094,0
Los Angeles,CA,90012,90095,0
Los Angeles,CA,90012,90096,0
Los Angeles,CA,90012,90201,7.2
Los Angeles,CA,90012,90201,7.7
Los Angeles,CA,90012,90201,9.4
Los Angeles,CA,90012,90209,6.9
Los Angeles,CA,90012,90210,6.9
Los Angeles,CA,90012,90210,9.7
Los Angeles,CA,90012,90211,0
Los Angeles,CA,90012,90211,6.9
Los Angeles,CA,90012,90211,8.2
Los Angeles,CA,90012,90212,6.9
Los Angeles,CA,90012,90212,9.3
Los Angeles,CA,90012,90213,6.9
Los Angeles,CA,90012,90220,11
Los Angeles,CA,90012,90220,11.8
Los Angeles,CA,90012,90221,11
Los Angeles,CA,90012,90221,11.8
Los Angeles,CA,90012,90222,10.4
Los Angeles,CA,90012,90222,11
Los Angeles,CA,90012,90224,11
Los Angeles,CA,90012,90230,6.8
Los Angeles,CA,90012,90230,10.3
Los Angeles,CA,90012,90231,6.8
Los Angeles,CA,90012,90232,6.8
Los Angeles,CA,90012,90232,9.2
Los Angeles,CA,90012,90233,6.8
Los Angeles,CA,90012,90239,11.4
Los Angeles,CA,90012,90240,9.9
Los Angeles,CA,90012,90240,11.4
Los Angeles,CA,90012,90241,10.4
Los Angeles,CA,90012,90241,11.4
Los Angeles,CA,90012,90242,11.2
Los Angeles,CA,90012,90242,11.4
Los Angeles,CA,90012,90245,11.2
Los Angeles,CA,90012,90245,13.7
Los Angeles,CA,90012,90247,10.8
Los Angeles,CA,90012,90247,12.2
Los Angeles,CA,90012,90248,10.8
Los Angeles,CA,90012,90248,13.5
Los Angeles,CA,90012,90249,10.8
Los Angeles,CA,90012,90249,12.1
Los Angeles,CA,90012,90250,9.7
Los Angeles,CA,90012,90250,12
Los Angeles,CA,90012,90251,9.7
Los Angeles,CA,90012,90254,14
Los Angeles,CA,90012,90254,16.3
Los Angeles,CA,90012,90255,5.9
Los Angeles,CA,90012,90255,6.1
Los Angeles,CA,90012,90260,11.4
Los Angeles,CA,90012,90260,13.7
Los Angeles,CA,90012,90261,11.4
Los Angeles,CA,90012,90261,13.9
Los Angeles,CA,90012,90262,9.7
Los Angeles,CA,90012,90263,23.8
Los Angeles,CA,90012,90264,23.8
Los Angeles,CA,90012,90265,23.8
Los Angeles,CA,90012,90266,12.6
Los Angeles,CA,90012,90266,15.3
Los Angeles,CA,90012,90267,12.6
Los Angeles,CA,90012,90270,5.9
Los Angeles,CA,90012,90270,6.7
Los Angeles,CA,90012,90272,15.2
Los Angeles,CA,90012,90272,16.9
Los Angeles,CA,90012,90274,19.2
Los Angeles,CA,90012,90275,20.6
Los Angeles,CA,90012,90277,14.4
Los Angeles,CA,90012,90277,18.1
Los Angeles,CA,90012,90278,14.4
Los Angeles,CA,90012,90278,15.2
Los Angeles,CA,90012,90280,8.1
Los Angeles,CA,90012,90280,8.5
Los Angeles,CA,90012,90290,19.1
Los Angeles,CA,90012,90291,10.2
Los Angeles,CA,90012,90291,10.8
Los Angeles,CA,90012,90291,11.2
Los Angeles,CA,90012,90291,13.8
Los Angeles,CA,90012,90292,10.2
Los Angeles,CA,90012,90292,13.7
Los Angeles,CA,90012,90293,11.2
Los Angeles,CA,90012,90293,13.7
Los Angeles,CA,90012,90294,10.8
Los Angeles,CA,90012,90295,10.2
Los Angeles,CA,90012,90296,11.2
Los Angeles,CA,90012,90301,7.1
Los Angeles,CA,90012,90301,10
Los Angeles,CA,90012,90302,7.1
Los Angeles,CA,90012,90302,8.9
Los Angeles,CA,90012,90303,7.1
Los Angeles,CA,90012,90303,10.3
Los Angeles,CA,90012,90304,7.1
Los Angeles,CA,90012,90304,11.1
Los Angeles,CA,90012,90305,7.1
Los Angeles,CA,90012,90305,8.6
Los Angeles,CA,90012,90401,11.8
Los Angeles,CA,90012,90401,14.8
Los Angeles,CA,90012,90402,11.8
Los Angeles,CA,90012,90402,15.1
Los Angeles,CA,90012,90403,11.8
Los Angeles,CA,90012,90403,14.5
Los Angeles,CA,90012,90404,11.8
Los Angeles,CA,90012,90404,13.7
Los Angeles,CA,90012,90405,11.8
Los Angeles,CA,90012,90405,13.9
Los Angeles,CA,90012,90406,11.8
Los Angeles,CA,90012,90407,11.8
Los Angeles,CA,90012,90408,11.8
Los Angeles,CA,90012,90409,11.8
Los Angeles,CA,90012,90501,14.4
Los Angeles,CA,90012,90501,16.7
Los Angeles,CA,90012,90502,14.4
Los Angeles,CA,90012,90502,16.1
Los Angeles,CA,90012,90503,14.4
Los Angeles,CA,90012,90503,16.7
Los Angeles,CA,90012,90504,14.2
Los Angeles,CA,90012,90504,14.4
Los Angeles,CA,90012,90505,14.4
Los Angeles,CA,90012,90505,18.5
Los Angeles,CA,90012,90506,14.4
Los Angeles,CA,90012,90508,14.4
Los Angeles,CA,90012,90509,14.4
Los Angeles,CA,90012,90510,14.4
Los Angeles,CA,90012,90601,9.7
Los Angeles,CA,90012,90601,11.7
Los Angeles,CA,90012,90601,12.4
Los Angeles,CA,90012,90601,15.4
Los Angeles,CA,90012,90602,13.5
Los Angeles,CA,90012,90602,15.4
Los Angeles,CA,90012,90603,15.4
Los Angeles,CA,90012,90603,16.3
Los Angeles,CA,90012,90604,15.4
Los Angeles,CA,90012,90604,16.1
Los Angeles,CA,90012,90605,14
Los Angeles,CA,90012,90605,14.3
Los Angeles,CA,90012,90605,15.4
Los Angeles,CA,90012,90606,11.4
Los Angeles,CA,90012,90606,15.4
Los Angeles,CA,90012,90607,15.4
Los Angeles,CA,90012,90608,15.4
Los Angeles,CA,90012,90609,15.4
Los Angeles,CA,90012,90610,15.4
Los Angeles,CA,90012,90620,20.6
Los Angeles,CA,90012,90621,19.1
Los Angeles,CA,90012,90621,20.6
Los Angeles,CA,90012,90622,20.6
Los Angeles,CA,90012,90623,18.5
Los Angeles,CA,90012,90623,19.4
Los Angeles,CA,90012,90630,21.1
Los Angeles,CA,90012,90631,18.7
Los Angeles,CA,90012,90631,20.7
Los Angeles,CA,90012,90633,20.7
Los Angeles,CA,90012,90637,18.3
Los Angeles,CA,90012,90638,17.2
Los Angeles,CA,90012,90638,18.3
Los Angeles,CA,90012,90639,18.3
Los Angeles,CA,90012,90640,7.9
Los Angeles,CA,90012,90640,10.1
Los Angeles,CA,90012,90650,13.9
Los Angeles,CA,90012,90650,15.2
Los Angeles,CA,90012,90660,10
Los Angeles,CA,90012,90660,11.7
Los Angeles,CA,90012,90670,13.2
Los Angeles,CA,90012,90670,14
Los Angeles,CA,90012,90680,23.6
Los Angeles,CA,90012,90701,16.2
Los Angeles,CA,90012,90701,16.9
Los Angeles,CA,90012,90701,17.5
Los Angeles,CA,90012,90702,16.9
Los Angeles,CA,90012,90703,16.6
Los Angeles,CA,90012,90703,17.5
Los Angeles,CA,90012,90706,13.6
Los Angeles,CA,90012,90706,14.5
Los Angeles,CA,90012,90707,14.5
Los Angeles,CA,90012,90710,17.1
Los Angeles,CA,90012,90710,18.6
Los Angeles,CA,90012,90711,16.5
Los Angeles,CA,90012,90712,15.4
Los Angeles,CA,90012,90712,16.5
Los Angeles,CA,90012,90713,16.5
Los Angeles,CA,90012,90715,16.5
Los Angeles,CA,90012,90715,17.9
Los Angeles,CA,90012,90716,18.7
Los Angeles,CA,90012,90716,19.1
Los Angeles,CA,90012,90717,17.5
Los Angeles,CA,90012,90717,19.1
Los Angeles,CA,90012,90720,21.1
Los Angeles,CA,90012,90721,21.1
Los Angeles,CA,90012,90723,12
Los Angeles,CA,90012,90723,12.4
Los Angeles,CA,90012,90731,21.4
Los Angeles,CA,90012,90732,21.4
Los Angeles,CA,90012,90733,21.4
Los Angeles,CA,90012,90740,23.6
Los Angeles,CA,90012,90742,25.7
Los Angeles,CA,90012,90744,18.2
Los Angeles,CA,90012,90744,19.2
Los Angeles,CA,90012,90745,14.3
Los Angeles,CA,90012,90745,16.5
Los Angeles,CA,90012,90745,19
Los Angeles,CA,90012,90746,14.2
Los Angeles,CA,90012,90746,14.3
Los Angeles,CA,90012,90748,18.2
Los Angeles,CA,90012,90749,14.3
Los Angeles,CA,90012,90755,17.9
Los Angeles,CA,90012,90801,19
Los Angeles,CA,90012,90802,19
Los Angeles,CA,90012,90803,19
Los Angeles,CA,90012,90804,19
Los Angeles,CA,90012,90804,19.9
Los Angeles,CA,90012,90805,13.9
Los Angeles,CA,90012,90805,19
Los Angeles,CA,90012,90806,18.2
Los Angeles,CA,90012,90806,19
Los Angeles,CA,90012,90807,16.5
Los Angeles,CA,90012,90807,19
Los Angeles,CA,90012,90808,18
Los Angeles,CA,90012,90808,19
Los Angeles,CA,90012,90809,19
Los Angeles,CA,90012,90810,17
Los Angeles,CA,90012,90810,19
Los Angeles,CA,90012,90813,19
Los Angeles,CA,90012,90813,19.6
Los Angeles,CA,90012,90814,19
Los Angeles,CA,90012,90815,19
Los Angeles,CA,90012,90815,19.7
Los Angeles,CA,90012,90822,19
Los Angeles,CA,90012,90831,19
Los Angeles,CA,90012,90832,19
Los Angeles,CA,90012,90840,19
Los Angeles,CA,90012,91001,10.6
Los Angeles,CA,90012,91001,13.3
Los Angeles,CA,90012,91003,13.3
Los Angeles,CA,90012,91006,13.2
Los Angeles,CA,90012,91006,15.6
Los Angeles,CA,90012,91007,11.6
Los Angeles,CA,90012,91007,15.6
Los Angeles,CA,90012,91008,19.3
Los Angeles,CA,90012,91010,16.5
Los Angeles,CA,90012,91010,19.3
Los Angeles,CA,90012,91011,10.6
Los Angeles,CA,90012,91011,13.9
Los Angeles,CA,90012,91016,14.7
Los Angeles,CA,90012,91016,18.5
Los Angeles,CA,90012,91017,18.5
Los Angeles,CA,90012,91020,10.4
Los Angeles,CA,90012,91020,11.8
Los Angeles,CA,90012,91021,11.8
Los Angeles,CA,90012,91023,17.7
Los Angeles,CA,90012,91024,12.9
Los Angeles,CA,90012,91024,15.7
Los Angeles,CA,90012,91025,15.7
Los Angeles,CA,90012,91030,6
Los Angeles,CA,90012,91030,8.8
Los Angeles,CA,90012,91031,8.8
Los Angeles,CA,90012,91040,14.5
Los Angeles,CA,90012,91040,15.2
Los Angeles,CA,90012,91041,15.2
Los Angeles,CA,90012,91042,13.8
Los Angeles,CA,90012,91042,16.7
Los Angeles,CA,90012,91066,15.6
Los Angeles,CA,90012,91077,15.6
Los Angeles,CA,90012,91101,8.2
Los Angeles,CA,90012,91101,11
Los Angeles,CA,90012,91102,11
Los Angeles,CA,90012,91103,8.6
Los Angeles,CA,90012,91103,11
Los Angeles,CA,90012,91104,10
Los Angeles,CA,90012,91104,11
Los Angeles,CA,90012,91105,6.8
Los Angeles,CA,90012,91105,11
Los Angeles,CA,90012,91106,8.5
Los Angeles,CA,90012,91106,11
Los Angeles,CA,90012,91107,10.6
Los Angeles,CA,90012,91107,11
Los Angeles,CA,90012,91108,8.4
Los Angeles,CA,90012,91108,10.8
Los Angeles,CA,90012,91109,11
Los Angeles,CA,90012,91115,11
Los Angeles,CA,90012,91117,11
Los Angeles,CA,90012,91121,11
Los Angeles,CA,90012,91123,11
Los Angeles,CA,90012,91124,11
Los Angeles,CA,90012,91125,11
Los Angeles,CA,90012,91182,11
Los Angeles,CA,90012,91184,11
Los Angeles,CA,90012,91185,11
Los Angeles,CA,90012,91188,11
Los Angeles,CA,90012,91201,7.7
Los Angeles,CA,90012,91201,8.1
Los Angeles,CA,90012,91202,7.5
Los Angeles,CA,90012,91202,7.7
Los Angeles,CA,90012,91203,6.5
Los Angeles,CA,90012,91203,7.7
Los Angeles,CA,90012,91204,5.2
Los Angeles,CA,90012,91204,7.7
Los Angeles,CA,90012,91205,5.3
Los Angeles,CA,90012,91205,7.7
Los Angeles,CA,90012,91206,6.6
Los Angeles,CA,90012,91206,7.7
Los Angeles,CA,90012,91207,7.2
Los Angeles,CA,90012,91207,7.7
Los Angeles,CA,90012,91208,7.7
